year,month,day,time,temperature,load
2015,6,29,16,22.920930352526003,16108
2015,6,29,17,22.032647317639693,16369
2015,6,29,18,21.06437155282903,16541
2015,6,29,19,21.06070678816319,16589
2015,6,29,20,18.40771259034732,16570
2015,6,29,21,17.644093688531132,16718
2015,6,29,22,16.392274443759856,15751
2015,6,29,23,16.18543323661255,14460
2015,6,30,0,15.581074962966408,13321
2015,6,30,1,14.59958183728418,12641
2015,6,30,2,14.347381219521624,12221
2015,6,30,3,14.252996000212717,11905
2015,6,30,4,13.838056627579773,11838
2015,6,30,5,13.771217321706235,12186
2015,6,30,6,14.988528183103401,13086
2015,6,30,7,16.31542057391883,14302
2015,6,30,8,17.451209388147817,14917
2015,6,30,9,18.44156139185773,15470
2015,6,30,10,18.948472094009425,15950
2015,6,30,11,19.117139644267134,16131
2015,6,30,12,18.686576001249872,16072
2015,6,30,13,18.269127239545302,16256
2015,6,30,14,18.237441566402538,16198
2015,6,30,15,18.05692755420979,16128
2015,6,30,16,17.770757940973603,16182
2015,6,30,17,17.23419389080167,16261
2015,6,30,18,17.10948554777101,16019
2015,6,30,19,17.134971969817755,16007
2015,6,30,20,16.761276930223296,15891
2015,6,30,21,16.519297093417844,16174
2015,6,30,22,16.50146264209448,15135
2015,6,30,23,16.438217323560362,14249
2015,7,1,0,16.1946721606434,13261
2015,7,1,1,16.112236789591798,12638
2015,7,1,2,16.25982576122012,12053
2015,7,1,3,16.146629542892725,11906
2015,7,1,4,15.878748204536322,11677
2015,7,1,5,15.820108702575228,11742
2015,7,1,6,15.850537475696457,11967
2015,7,1,7,16.26474416066673,12603
2015,7,1,8,17.42558830728965,13344
2015,7,1,9,18.048774373914892,13984
2015,7,1,10,19.074161199162734,14428
2015,7,1,11,19.724480872048286,14555
2015,7,1,12,19.666936441581818,14627
2015,7,1,13,19.8636984253167,14695
2015,7,1,14,20.225473669093546,14435
2015,7,1,15,20.66699003758694,14407
2015,7,1,16,20.222235671562487,14562
2015,7,1,17,20.058621854910605,14834
2015,7,1,18,19.41873188409303,14876
2015,7,1,19,18.427269813594314,14857
2015,7,1,20,17.17768298754068,14830
2015,7,1,21,15.9666170910309,14958
2015,7,1,22,15.151264317200829,14274
2015,7,1,23,14.513993351907164,13625
2015,7,2,0,14.057157445009748,12737
2015,7,2,1,13.278254842787193,12064
2015,7,2,2,12.78158266364059,11702
2015,7,2,3,12.115063055509758,11557
2015,7,2,4,11.66263295877308,11582
2015,7,2,5,11.604470276611817,11904
2015,7,2,6,12.689402964861554,12584
2015,7,2,7,14.146530912448924,13691
2015,7,2,8,15.989324326507393,14341
2015,7,2,9,17.192539817585754,14595
2015,7,2,10,18.250396312257163,14794
2015,7,2,11,19.418241486149928,14949
2015,7,2,12,19.648210492405923,15131
2015,7,2,13,20.08935256964285,15251
2015,7,2,14,20.605932847268246,15241
2015,7,2,15,20.954036398767666,15312
2015,7,2,16,20.83243313209586,15514
2015,7,2,17,20.93559435459241,15870
2015,7,2,18,20.23088768632899,16163
2015,7,2,19,19.42438665416938,16276
2015,7,2,20,17.063058398419816,16004
2015,7,2,21,15.35716082323124,15989
2015,7,2,22,14.402388595278714,15304
2015,7,2,23,13.332170386904735,13819
2015,7,3,0,12.30059856664759,12577
2015,7,3,1,11.108661356077064,11711
2015,7,3,2,10.616622651532877,11436
2015,7,3,3,10.086613172285855,11284
2015,7,3,4,9.41504016441206,11245
2015,7,3,5,9.046072027958076,11577
2015,7,3,6,10.641228077988316,12150
2015,7,3,7,13.427399743369824,13096
2015,7,3,8,16.081792616888126,13657
2015,7,3,9,18.166361622849923,14146
2015,7,3,10,19.567616620744893,14313
2015,7,3,11,20.362812006647815,14522
2015,7,3,12,20.978398904454814,14643
2015,7,3,13,21.529617450236238,14781
2015,7,3,14,21.705375477390568,14781
2015,7,3,15,21.97780039724402,15048
2015,7,3,16,22.480461924033904,15373
2015,7,3,17,22.049777435377425,15651
2015,7,3,18,21.371236848393103,15710
2015,7,3,19,19.95127721400996,15683
2015,7,3,20,18.607816973372415,15527
2015,7,3,21,16.994404439873623,15635
2015,7,3,22,15.668743675055058,14931
2015,7,3,23,15.033643190008624,13812
2015,7,4,0,14.215864409441316,12813
2015,7,4,1,13.28987755432485,12231
2015,7,4,2,12.398147891576462,11704
2015,7,4,3,11.933287744881767,11453
2015,7,4,4,11.45575992639112,11247
2015,7,4,5,10.874767658196372,11175
2015,7,4,6,12.277613302619262,11229
2015,7,4,7,14.484865632130655,11686
2015,7,4,8,17.315723521170558,12642
2015,7,4,9,19.895118097501054,13389
2015,7,4,10,21.45455228533643,13716
2015,7,4,11,22.377413486302494,14072
2015,7,4,12,22.861606483871107,14248
2015,7,4,13,23.938136306342866,14334
2015,7,4,14,24.171721342339517,14440
2015,7,4,15,24.346686622187246,14615
2015,7,4,16,24.57529236033889,15146
2015,7,4,17,24.752185077539032,15670
2015,7,4,18,24.434061439199613,15881
2015,7,4,19,23.14193382440513,15833
2015,7,4,20,20.67535279589764,15633
2015,7,4,21,19.09928221360113,15541
2015,7,4,22,17.964814849780772,14993
2015,7,4,23,17.461568496133292,14014
2015,7,5,0,16.675297602535856,13036
2015,7,5,1,15.760564642933609,12338
2015,7,5,2,15.332403075153849,11850
2015,7,5,3,14.739134568432677,11604
2015,7,5,4,14.319483366096929,11369
2015,7,5,5,14.302795451113887,11227
2015,7,5,6,15.216520298725403,11010
2015,7,5,7,17.440216032661954,11577
2015,7,5,8,19.535835653968633,12286
2015,7,5,9,21.896309927367476,13078
2015,7,5,10,23.14953226544141,13858
2015,7,5,11,24.189581463058197,14530
2015,7,5,12,25.09572353427361,14978
2015,7,5,13,25.739544555331946,15395
2015,7,5,14,26.375043673580418,15673
2015,7,5,15,26.644367093792578,16109
2015,7,5,16,26.567020845999114,16586
2015,7,5,17,26.29698439311648,17198
2015,7,5,18,25.771502176795234,17329
2015,7,5,19,24.272359993678826,17276
2015,7,5,20,22.228622668532054,17108
2015,7,5,21,20.258615043074894,17225
2015,7,5,22,19.42453981998689,16401
2015,7,5,23,18.425735767905504,15097
2015,7,6,0,17.39328596269568,13982
2015,7,6,1,17.26995055785134,13506
2015,7,6,2,16.803703639020448,12997
2015,7,6,3,16.26263106793194,12707
2015,7,6,4,15.797893870274333,12621
2015,7,6,5,15.724460252574955,13023
2015,7,6,6,15.958041614462196,13808
2015,7,6,7,18.565522650255815,15035
2015,7,6,8,20.581026398802493,16220
2015,7,6,9,22.609014619891635,16892
2015,7,6,10,23.576430542108444,17600
2015,7,6,11,24.431335929213798,18022
2015,7,6,12,25.304038058114006,18483
2015,7,6,13,25.40838054479777,18884
2015,7,6,14,25.887909049397866,19081
2015,7,6,15,25.570862833579483,19269
2015,7,6,16,25.1969344616903,19600
2015,7,6,17,24.887770159351884,19929
2015,7,6,18,24.30219518079707,19758
2015,7,6,19,23.183048927716076,19618
2015,7,6,20,21.801904456722873,19314
2015,7,6,21,20.79236229408782,19160
2015,7,6,22,19.826517282314253,17834
2015,7,6,23,19.140396233998413,16373
2015,7,7,0,18.784098369587216,14978
2015,7,7,1,19.164542629433065,14377
2015,7,7,2,18.7496952956105,13784
2015,7,7,3,18.699735155766408,13390
2015,7,7,4,18.98651817768442,13265
2015,7,7,5,19.387374351719146,13702
2015,7,7,6,20.32752855073382,14643
2015,7,7,7,21.084798350574,16098
2015,7,7,8,22.399578597280517,17107
2015,7,7,9,23.424019617557835,17831
2015,7,7,10,25.062023686631065,18573
2015,7,7,11,24.886813594288395,19145
2015,7,7,12,24.799435719685718,19569
2015,7,7,13,24.340133110991186,19749
2015,7,7,14,24.503852580930005,19454
2015,7,7,15,24.409635247904184,19203
2015,7,7,16,22.50426456518069,19469
2015,7,7,17,21.193481396927456,19083
2015,7,7,18,20.756154033584668,18692
2015,7,7,19,19.04013617043291,18231
2015,7,7,20,18.494405866410474,18023
2015,7,7,21,17.913381317923648,17868
2015,7,7,22,16.96820317133051,16795
2015,7,7,23,16.274297551779547,15108
2015,7,8,0,15.939910726259225,13884
2015,7,8,1,15.293827843542326,13253
2015,7,8,2,14.698507752289125,12841
2015,7,8,3,14.082456915202801,12626
2015,7,8,4,13.280654732536973,12534
2015,7,8,5,12.702436218085262,12793
2015,7,8,6,13.770794865181786,13525
2015,7,8,7,14.975379350289579,14633
2015,7,8,8,16.799360611274494,15376
2015,7,8,9,17.849526184364947,15721
2015,7,8,10,18.543095487491094,16025
2015,7,8,11,19.431674470495686,16194
2015,7,8,12,19.877493752214914,16343
2015,7,8,13,20.21067951180325,16531
2015,7,8,14,20.377710119692193,16619
2015,7,8,15,20.86066685583124,16593
2015,7,8,16,20.94980370432452,16674
2015,7,8,17,20.88688477879291,16885
2015,7,8,18,20.516101492268902,16818
2015,7,8,19,19.46636211210778,16656
2015,7,8,20,17.811749186134325,16724
2015,7,8,21,16.381833506174313,16862
2015,7,8,22,15.51767392372943,16071
2015,7,8,23,14.972974728785879,14651
2015,7,9,0,14.455318603844065,13664
2015,7,9,1,13.970043083911852,12928
2015,7,9,2,13.755034248883234,12571
2015,7,9,3,14.058039628690363,12378
2015,7,9,4,13.927389912937056,12349
2015,7,9,5,14.005091001659334,12763
2015,7,9,6,14.807982089546819,13660
2015,7,9,7,15.547772335471695,14935
2015,7,9,8,16.476069808273706,15674
2015,7,9,9,17.78953717495227,15941
2015,7,9,10,18.478167011658453,16141
2015,7,9,11,19.474749083754276,16299
2015,7,9,12,20.135160682211644,16402
2015,7,9,13,20.686872662741397,16718
2015,7,9,14,21.22589961325956,16700
2015,7,9,15,21.462306018236493,16821
2015,7,9,16,21.774146012624627,16908
2015,7,9,17,22.032362820552603,17232
2015,7,9,18,21.828960046290483,17231
2015,7,9,19,20.60686965811832,17274
2015,7,9,20,18.2291290769312,17160
2015,7,9,21,16.812669971136486,17268
2015,7,9,22,16.087178532020072,16332
2015,7,9,23,14.899924214245278,14898
2015,7,10,0,14.563767619276533,13672
2015,7,10,1,13.886708162162314,13020
2015,7,10,2,13.389030989748168,12582
2015,7,10,3,13.124325473555052,12294
2015,7,10,4,12.917460539213923,12175
2015,7,10,5,12.85924442069701,12422
2015,7,10,6,14.012132155375383,13139
2015,7,10,7,16.258544195874165,14660
2015,7,10,8,18.160680120419364,15488
2015,7,10,9,20.466511413831476,15932
2015,7,10,10,22.21190885837148,16449
2015,7,10,11,23.359207186347792,16745
2015,7,10,12,24.42217658958266,16983
2015,7,10,13,24.91306549192177,17242
2015,7,10,14,25.473628029664106,17389
2015,7,10,15,25.847306448470487,17581
2015,7,10,16,25.96862434455553,17728
2015,7,10,17,25.91253570923827,18078
2015,7,10,18,25.40069550445167,18144
2015,7,10,19,23.36817829252243,18129
2015,7,10,20,21.459735884962818,17773
2015,7,10,21,20.50972216130424,17624
2015,7,10,22,19.09748895926109,16894
2015,7,10,23,17.626073651345575,15425
2015,7,11,0,16.574782135359786,14064
2015,7,11,1,16.12512923452808,13244
2015,7,11,2,15.907264219647852,12626
2015,7,11,3,15.291707097607805,12225
2015,7,11,4,14.891109975753873,12101
2015,7,11,5,15.064366338401422,12060
2015,7,11,6,16.196682851158787,12176
2015,7,11,7,18.54178129558808,12888
2015,7,11,8,20.933396621574587,13744
2015,7,11,9,22.861140240426224,14823
2015,7,11,10,24.632363728389883,15500
2015,7,11,11,25.831942048972127,16028
2015,7,11,12,26.57897361694862,16305
2015,7,11,13,26.988886635180666,16533
2015,7,11,14,27.580537430732655,16775
2015,7,11,15,27.782921887226806,17019
2015,7,11,16,27.959294955668387,17505
2015,7,11,17,27.885332792749193,17946
2015,7,11,18,26.61794838029864,18016
2015,7,11,19,25.09273747590111,17896
2015,7,11,20,23.414729286650125,17492
2015,7,11,21,21.897778134766305,17282
2015,7,11,22,20.76025441283099,16562
2015,7,11,23,19.581423677028205,15452
2015,7,12,0,18.566053801374007,14423
2015,7,12,1,18.37823028674079,13578
2015,7,12,2,18.316981798106415,12972
2015,7,12,3,17.582938722560442,12551
2015,7,12,4,17.2668652012842,12322
2015,7,12,5,16.978033329838567,12210
2015,7,12,6,17.585255670107994,12152
2015,7,12,7,19.414258130028575,12752
2015,7,12,8,20.737352901306828,13435
2015,7,12,9,22.400246548228413,14617
2015,7,12,10,24.154781249089723,15391
2015,7,12,11,25.64620896525628,16155
2015,7,12,12,26.32664828842594,16644
2015,7,12,13,26.766798780866512,16977
2015,7,12,14,27.221962868248426,17152
2015,7,12,15,27.140355218431285,17483
2015,7,12,16,27.084043192397925,18029
2015,7,12,17,27.22641204081512,18357
2015,7,12,18,26.218739055212968,18464
2015,7,12,19,25.555576814478314,18420
2015,7,12,20,22.990938693785665,18135
2015,7,12,21,21.78751230991036,18340
2015,7,12,22,20.9141340991791,17428
2015,7,12,23,19.669826890786233,15989
2015,7,13,0,18.871930596447108,14598
2015,7,13,1,18.180562941375513,13825
2015,7,13,2,17.380495934117985,13380
2015,7,13,3,16.922268575408538,13040
2015,7,13,4,16.49469163013171,12823
2015,7,13,5,16.214971271462847,13072
2015,7,13,6,17.055787482525055,13900
2015,7,13,7,19.666520859258757,15365
2015,7,13,8,22.026820056293776,16716
2015,7,13,9,23.833115976008397,17645
2015,7,13,10,24.696420101059925,18166
2015,7,13,11,25.687898659048226,18903
2015,7,13,12,25.992991030164955,19200
2015,7,13,13,26.684793762742995,19593
2015,7,13,14,26.32771282487337,19745
2015,7,13,15,26.748659222005422,20099
2015,7,13,16,26.512013213409993,20437
2015,7,13,17,25.66998711864715,20811
2015,7,13,18,25.33556953889633,20635
2015,7,13,19,24.21297215985844,20414
2015,7,13,20,22.77621112905531,20110
2015,7,13,21,22.035984280591947,19958
2015,7,13,22,21.527472943770995,18837
2015,7,13,23,20.626232374658287,17106
2015,7,14,0,20.30431134721221,15678
2015,7,14,1,19.6849390708093,14659
2015,7,14,2,19.41394231798058,14244
2015,7,14,3,19.188122654507104,13947
2015,7,14,4,18.74343510949378,13828
2015,7,14,5,18.714480433577805,14173
2015,7,14,6,19.53548281437251,15200
2015,7,14,7,20.337019955783553,16557
2015,7,14,8,21.338394248185722,17490
2015,7,14,9,21.768106476233374,17932
2015,7,14,10,22.308739154353106,18624
2015,7,14,11,22.26911841303453,18943
2015,7,14,12,22.67972698436256,18992
2015,7,14,13,23.316260831749435,18852
2015,7,14,14,24.223906966700095,18801
2015,7,14,15,23.782287681246363,18976
2015,7,14,16,23.77899492241604,19071
2015,7,14,17,23.630098215766605,19563
2015,7,14,18,22.95536938044589,19289
2015,7,14,19,21.957071816433803,18806
2015,7,14,20,20.34303345636677,18740
2015,7,14,21,19.307902450114632,18789
2015,7,14,22,18.920955787336496,17675
2015,7,14,23,17.583663144023745,15808
2015,7,15,0,15.908629738053643,14437
2015,7,15,1,14.756590842287737,13320
2015,7,15,2,13.955300773568066,12588
2015,7,15,3,12.722671181393848,12469
2015,7,15,4,12.11114484864625,12204
2015,7,15,5,11.460688824863286,12539
2015,7,15,6,11.789345929234688,13338
2015,7,15,7,12.7192458722346,14260
2015,7,15,8,14.008155033625822,14919
2015,7,15,9,15.450471418514812,15086
2015,7,15,10,16.272521992174315,15349
2015,7,15,11,17.153209151321036,15552
2015,7,15,12,18.46450969110596,15650
2015,7,15,13,19.180437520410063,15766
2015,7,15,14,19.424666020775856,15763
2015,7,15,15,20.419964958406066,16000
2015,7,15,16,20.570008645532752,16491
2015,7,15,17,20.74525876729766,16907
2015,7,15,18,20.144571680579954,17118
2015,7,15,19,19.296268752984556,17307
2015,7,15,20,16.771705870523594,17055
2015,7,15,21,15.067876516117295,16970
2015,7,15,22,14.045010527966344,16017
2015,7,15,23,13.065424293696479,14652
2015,7,16,0,12.36609318781471,13403
2015,7,16,1,11.914881273140873,12658
2015,7,16,2,11.238301680233839,12411
2015,7,16,3,11.491990465416356,12247
2015,7,16,4,10.873000236546874,12192
2015,7,16,5,10.68796037453361,12493
2015,7,16,6,12.087609743932628,13230
2015,7,16,7,14.859354251491443,14437
2015,7,16,8,17.4494888989879,15091
2015,7,16,9,18.912435664480657,15531
2015,7,16,10,20.183803502988333,15922
2015,7,16,11,20.991064772479977,16263
2015,7,16,12,21.668633843660867,16352
2015,7,16,13,22.253768027606085,16507
2015,7,16,14,22.548751403211945,16318
2015,7,16,15,22.690704534087892,16720
2015,7,16,16,22.32461684169943,17125
2015,7,16,17,22.141116116010725,17467
2015,7,16,18,21.8473754033508,17524
2015,7,16,19,20.729991333858205,17484
2015,7,16,20,18.612299174167305,17150
2015,7,16,21,17.398887840698517,17255
2015,7,16,22,16.60816987570229,16143
2015,7,16,23,15.898300004327059,14795
2015,7,17,0,15.19983627136711,13619
2015,7,17,1,14.826842894689701,12863
2015,7,17,2,14.545801747670696,12548
2015,7,17,3,14.639608722072996,12342
2015,7,17,4,14.543148040711264,12301
2015,7,17,5,15.044250393068593,12812
2015,7,17,6,15.61926000895767,13759
2015,7,17,7,16.646402209980728,14670
2015,7,17,8,17.583064703347812,15334
2015,7,17,9,18.361771916646035,15963
2015,7,17,10,18.970495924888322,16312
2015,7,17,11,19.453850811246824,16547
2015,7,17,12,19.354150843667043,16634
2015,7,17,13,19.65948184790562,16802
2015,7,17,14,20.154795221755666,16723
2015,7,17,15,20.870731729952542,16735
2015,7,17,16,21.63004212733211,16808
2015,7,17,17,21.50985387380652,17206
2015,7,17,18,21.338266872786672,17077
2015,7,17,19,21.32120714871499,17147
2015,7,17,20,20.71504482523435,17113
2015,7,17,21,20.38362563994024,17409
2015,7,17,22,20.41810839170406,16532
2015,7,17,23,20.60336169034665,15256
2015,7,18,0,20.634269501864477,14175
2015,7,18,1,20.216287938583456,13519
2015,7,18,2,20.27713138446009,13068
2015,7,18,3,19.927380586241274,12896
2015,7,18,4,19.55355708233371,12795
2015,7,18,5,19.429543717684705,12808
2015,7,18,6,20.07178510204755,13029
2015,7,18,7,20.5978263648976,13863
2015,7,18,8,21.5365246060356,15009
2015,7,18,9,22.869223844921255,16164
2015,7,18,10,24.49329687795262,16979
2015,7,18,11,25.77489832784032,17613
2015,7,18,12,26.913583945409695,17983
2015,7,18,13,27.681124317337368,18234
2015,7,18,14,27.966504404905635,18438
2015,7,18,15,28.841493674981663,18491
2015,7,18,16,28.77214843733298,18801
2015,7,18,17,28.14549121189634,19257
2015,7,18,18,27.262108397950534,19163
2015,7,18,19,26.64936506787761,18915
2015,7,18,20,25.209614363414406,18634
2015,7,18,21,24.52558087540203,18751
2015,7,18,22,23.819688791325078,17984
2015,7,18,23,23.60591072193522,16795
2015,7,19,0,23.114693259896598,15811
2015,7,19,1,23.118818377575387,15159
2015,7,19,2,22.743849155752965,14541
2015,7,19,3,22.261763157929725,14084
2015,7,19,4,22.05259077362705,13747
2015,7,19,5,21.65159993939124,13608
2015,7,19,6,22.257039411261324,13440
2015,7,19,7,23.486293934265365,14101
2015,7,19,8,24.244702847745817,15469
2015,7,19,9,25.10507221009933,16776
2015,7,19,10,25.555391476932904,17945
2015,7,19,11,26.98472592344516,18726
2015,7,19,12,27.62110825090649,19132
2015,7,19,13,28.097346495273037,19485
2015,7,19,14,28.238296543932744,19563
2015,7,19,15,26.906386832443552,19912
2015,7,19,16,27.343546936428126,19649
2015,7,19,17,27.287200148585043,20038
2015,7,19,18,25.441877064857124,20020
2015,7,19,19,24.39439994532288,19792
2015,7,19,20,22.890277046003618,19414
2015,7,19,21,21.688310906010592,19202
2015,7,19,22,20.89811287175229,18284
2015,7,19,23,20.289366510525955,16671
2015,7,20,0,19.18067325532638,15373
2015,7,20,1,18.38589553930243,14579
2015,7,20,2,17.87496112128918,13740
2015,7,20,3,16.904642583387126,13366
2015,7,20,4,16.847297330402167,13236
2015,7,20,5,16.2055485942238,13565
2015,7,20,6,17.34708086422461,14357
2015,7,20,7,19.4142058378105,15701
2015,7,20,8,21.843703612795366,16901
2015,7,20,9,23.47052057456929,17520
2015,7,20,10,24.66095073854293,18214
2015,7,20,11,25.24856479610636,18811
2015,7,20,12,26.16800584911626,19225
2015,7,20,13,26.884128781243586,19561
2015,7,20,14,26.83965449859225,19754
2015,7,20,15,26.674538956344012,19906
2015,7,20,16,26.64552283470197,20036
2015,7,20,17,25.58708415571917,20259
2015,7,20,18,25.114763958108455,20227
2015,7,20,19,23.93493477659899,20166
2015,7,20,20,22.84426213363565,19903
2015,7,20,21,22.665579459118874,19669
2015,7,20,22,21.580492571896137,18371
2015,7,20,23,21.397073353269956,16813
2015,7,21,0,21.02516327679566,15721
2015,7,21,1,20.74963098380832,14846
2015,7,21,2,20.672452566436856,14330
2015,7,21,3,20.06931368590911,13959
2015,7,21,4,19.338510200599487,13762
2015,7,21,5,18.657662481316976,14173
2015,7,21,6,18.080513718444,14937
2015,7,21,7,18.21948447982888,15842
2015,7,21,8,19.097118475471543,16549
2015,7,21,9,20.420509915743807,17036
2015,7,21,10,21.6695176475434,17527
2015,7,21,11,22.55784142126918,17807
2015,7,21,12,22.920572859362956,17912
2015,7,21,13,23.291301328114518,17965
2015,7,21,14,23.799664667784104,18075
2015,7,21,15,23.40091437939641,18145
2015,7,21,16,23.76895614649713,18751
2015,7,21,17,23.54975127937768,19047
2015,7,21,18,22.90965443338544,18781
2015,7,21,19,21.953342823853834,18789
2015,7,21,20,19.84341527050989,18369
2015,7,21,21,18.412687327797432,18127
2015,7,21,22,17.834811250027997,17134
2015,7,21,23,17.001021217152072,15492
2015,7,22,0,17.127432088158077,14226
2015,7,22,1,16.474800500537206,13420
2015,7,22,2,16.146687510228244,12990
2015,7,22,3,15.131760490284389,12608
2015,7,22,4,14.750908903012101,12608
2015,7,22,5,13.93015303268941,12965
2015,7,22,6,14.89096978052121,13636
2015,7,22,7,16.662406439656895,14924
2015,7,22,8,18.312817275382557,15619
2015,7,22,9,19.670193878866677,16051
2015,7,22,10,20.678598880593302,16382
2015,7,22,11,21.65912651870697,16493
2015,7,22,12,22.276087572419197,16724
2015,7,22,13,22.72507216459042,17199
2015,7,22,14,22.94697699053366,17262
2015,7,22,15,22.83580716712512,17597
2015,7,22,16,22.68015333641815,17882
2015,7,22,17,22.672842127652846,18227
2015,7,22,18,22.204383336001257,18085
2015,7,22,19,21.338770479697086,17860
2015,7,22,20,19.243763015906666,17613
2015,7,22,21,16.961212770465984,17522
2015,7,22,22,15.967604717020146,16571
2015,7,22,23,15.757073970291795,15012
2015,7,23,0,15.296906466871066,13838
2015,7,23,1,14.507560045267713,13044
2015,7,23,2,13.936281769254819,12677
2015,7,23,3,13.947360492210679,12446
2015,7,23,4,13.792504216609213,12326
2015,7,23,5,13.451389522252537,12789
2015,7,23,6,14.410839618127119,13575
2015,7,23,7,16.91059664128148,14798
2015,7,23,8,18.85141637646049,15747
2015,7,23,9,20.773013949127296,16155
2015,7,23,10,22.061149102200396,16423
2015,7,23,11,22.930734260000335,16797
2015,7,23,12,23.31892913853268,17166
2015,7,23,13,24.010087579604857,17227
2015,7,23,14,24.940355224565767,17441
2015,7,23,15,24.76482718973215,17740
2015,7,23,16,24.70258420312776,17980
2015,7,23,17,24.54994080522039,18417
2015,7,23,18,23.96783279090929,18471
2015,7,23,19,22.83782820350213,18646
2015,7,23,20,20.54355692446475,18272
2015,7,23,21,18.64252219700124,18250
2015,7,23,22,17.024745654072696,17179
2015,7,23,23,15.573807799828842,15638
2015,7,24,0,14.837724230459408,14353
2015,7,24,1,14.69381260311448,13511
2015,7,24,2,14.141584883467754,13026
2015,7,24,3,13.907931602479945,12807
2015,7,24,4,13.096872484555098,12750
2015,7,24,5,12.991161014479264,13003
2015,7,24,6,14.023658054972863,13817
2015,7,24,7,16.553185908117257,14999
2015,7,24,8,19.683282590796658,15982
2015,7,24,9,21.946262113259074,16554
2015,7,24,10,23.9561569661058,16966
2015,7,24,11,24.87827599370377,17401
2015,7,24,12,25.741651542441865,17758
2015,7,24,13,26.5127763210214,18046
2015,7,24,14,26.72466081617954,18386
2015,7,24,15,26.79179744960974,18731
2015,7,24,16,27.407275621224994,19276
2015,7,24,17,27.271472757166418,19601
2015,7,24,18,26.042527744799667,19424
2015,7,24,19,24.523874820857795,19385
2015,7,24,20,22.73116783529658,18890
2015,7,24,21,21.967849261119202,18885
2015,7,24,22,21.111410481894957,17835
2015,7,24,23,20.405490167128907,16438
2015,7,25,0,19.714019295491248,15096
2015,7,25,1,19.1228817496068,14150
2015,7,25,2,18.82869399882104,13538
2015,7,25,3,19.19965594086465,13163
2015,7,25,4,19.21529934770646,13011
2015,7,25,5,19.322170707526798,13124
2015,7,25,6,19.552673067838917,13291
2015,7,25,7,20.262789399674933,13634
2015,7,25,8,22.132098342789256,14724
2015,7,25,9,24.18937258406355,16143
2015,7,25,10,25.286805822423773,17051
2015,7,25,11,26.265268540414187,17661
2015,7,25,12,27.220914809240835,18078
2015,7,25,13,27.32782548594347,18251
2015,7,25,14,27.242792174535193,18247
2015,7,25,15,27.06126352713389,18211
2015,7,25,16,26.47028489005072,18751
2015,7,25,17,25.922399710889188,19105
2015,7,25,18,25.467101939133535,18750
2015,7,25,19,24.500981083310744,18534
2015,7,25,20,22.9631564251047,18229
2015,7,25,21,21.326310471654562,18287
2015,7,25,22,20.90040657397529,17356
2015,7,25,23,20.53188315679353,16357
2015,7,26,0,19.78200769363964,15149
2015,7,26,1,19.04773782686942,14251
2015,7,26,2,18.36070106419143,13569
2015,7,26,3,17.3501406971369,13138
2015,7,26,4,17.16406524353223,12905
2015,7,26,5,16.477155328371346,12858
2015,7,26,6,17.3317154332047,12724
2015,7,26,7,19.133119625114166,13041
2015,7,26,8,21.391301128086255,14280
2015,7,26,9,23.199084868014854,15444
2015,7,26,10,25.016159840108852,16474
2015,7,26,11,26.40137259188423,17255
2015,7,26,12,26.789688368143853,17923
2015,7,26,13,27.983449254700844,18069
2015,7,26,14,28.498138087680797,18304
2015,7,26,15,28.716794025426765,18595
2015,7,26,16,28.696263226648394,19201
2015,7,26,17,27.995225778480492,19540
2015,7,26,18,27.430341351220576,19751
2015,7,26,19,25.8138637941722,19763
2015,7,26,20,23.73425859791446,19292
2015,7,26,21,22.152615835172387,19452
2015,7,26,22,21.599913423085958,18418
2015,7,26,23,20.54307210392716,16965
2015,7,27,0,19.64147231294339,15687
2015,7,27,1,18.897117342344313,14804
2015,7,27,2,18.41270931660392,14261
2015,7,27,3,17.58328642172639,13944
2015,7,27,4,16.79774606977406,13825
2015,7,27,5,16.873958701480603,14131
2015,7,27,6,18.071896564685392,14873
2015,7,27,7,20.722010875279548,16361
2015,7,27,8,23.45889886330144,17542
2015,7,27,9,25.918256733442256,18627
2015,7,27,10,27.3202983334717,19469
2015,7,27,11,28.268343132880428,20156
2015,7,27,12,28.894678969384668,20669
2015,7,27,13,29.60002353268755,21055
2015,7,27,14,30.30954909240297,21189
2015,7,27,15,31.065371112452397,21309
2015,7,27,16,30.50215740113348,21461
2015,7,27,17,30.439334967726992,21872
2015,7,27,18,29.494073292867242,21920
2015,7,27,19,27.819386746212206,21816
2015,7,27,20,25.14506826675242,21561
2015,7,27,21,23.54087069204857,21666
2015,7,27,22,22.141961392099486,20290
2015,7,27,23,20.810262394094895,18593
2015,7,28,0,20.040206044164943,17004
2015,7,28,1,19.25481891094973,16044
2015,7,28,2,18.815322654682394,15330
2015,7,28,3,17.865653632039248,14791
2015,7,28,4,17.590232334243986,14637
2015,7,28,5,17.384935507058504,14917
2015,7,28,6,18.459964187626156,15364
2015,7,28,7,21.573526045294948,16767
2015,7,28,8,24.085439758596625,18094
2015,7,28,9,26.418740398278434,19179
2015,7,28,10,28.027423127251875,19857
2015,7,28,11,29.36945478430552,20597
2015,7,28,12,30.24735682453733,21026
2015,7,28,13,30.98487627185,21552
2015,7,28,14,31.534735058144538,21710
2015,7,28,15,31.547794299600632,21836
2015,7,28,16,31.710303001635534,22151
2015,7,28,17,31.09666081520431,22516
2015,7,28,18,30.229219781022557,22371
