"","ed_num","Conservative","Liberal","NDP","share_middle_class","share_high_income","share_low_educ","share_uni_educ","share_imm","share_english","share_french","share_not_english_or_french","share_married","share_divorced","share_young","share_old"
"193","35083",0.429210622745945,0.375691886366705,0.149582457426086,0.331159420289855,0.434541062801932,0.36863923328516,0.100973606145889,0.0868717607341543,0.95244590780809,0.000188146754468485,0.0101128880526811,0.462896469180132,0.0396170812173333,0.189744967935649,0.181775215924677
"194","35084",0.350680773045595,0.438204442307114,0.186904511436386,0.331817722542185,0.375770435485501,0.27517306006469,0.147516701429824,0.0885110093743187,0.927152317880795,0.000215016771308162,0.00232218113012815,0.449097507401394,0.059022136474411,0.142076225291091,0.232026807473599
"195","35085",0.38186919995267,0.503000388782772,0.0920569989350733,0.242218153282762,0.624901909495161,0.253386128657176,0.183715156657553,0.303291184647117,0.917521634400928,0.000579891158890178,0.00887679543224195,0.470733678855024,0.0427191514604195,0.161403135984134,0.152239545981744
"196","35086",0.4582830350426,0.326562746024248,0.0856033170629297,0.334148044692737,0.404795158286778,0.307768340899107,0.110777566261532,0.0553892215568862,0.874142325034307,0.002695549892178,0.0015683199372672,0.452154218355896,0.0503405961640659,0.160056041354655,0.20899560365235
"197","35087",0.433184696516197,0.46895933866797,0.0804267709160507,0.266632548618219,0.476842374616172,0.206650484017196,0.299827450062878,0.613351358911006,0.862114577631819,0.00050173326035395,0.0684637839810254,0.485048150025342,0.0493297149132759,0.135327699973679,0.179801591983808
"198","35088",0.468643967656443,0.437431421867351,0.0613109606846841,0.196982515510434,0.720671178793006,0.20043385441774,0.246608360305764,0.153698508784881,0.676927587217825,0.00317599921821558,0.00684061370077201,0.468211698095101,0.0302182319905167,0.205503410482131,0.131561048601799
"199","35089",0.375701064402424,0.431838308068969,0.16514733204841,0.345913261050876,0.337468723936614,0.302237588883815,0.145573749103007,0.193878027156922,0.920980553273076,0.000821692686935086,0.00734958458869716,0.453713177877107,0.0652693592142608,0.137343205808883,0.226607336311789
"200","35090",0.269886962016429,0.552569683353226,0.147195113389033,0.278609367455336,0.460260743602125,0.139806198358451,0.378736720744462,0.356390084607392,0.830637936724975,0.000660097128577491,0.0212645574991749,0.442088286243355,0.0665894346617238,0.118489341983318,0.193975903614458
"201","35091",0.388215053763441,0.272739784946237,0.311432258064516,0.300764373546029,0.446438462390606,0.26574769977419,0.111152303596104,0.104956833834514,0.928581720378464,0.000384227462657893,0.00244945007444407,0.458795846334851,0.0526880393404027,0.154361715256747,0.212698292148058
"202","35092",0.311150215965446,0.447516968713577,0.218090819754554,0.311950042577349,0.380499574226511,0.297928283240401,0.130694954440364,0.0861530618747212,0.902749747729566,0.000567608476286579,0.00359485368314834,0.45022688598979,0.0588520735091015,0.142837590673253,0.220664169912033
"203","35093",0.380257965155453,0.519467706227741,0.0785205505823467,0.328247480403136,0.367441209406495,0.30545928696428,0.221047936039529,0.685051160469179,0.80164380943279,0.00114684379031873,0.150427677163473,0.485513970512424,0.0567546569138353,0.135538458623107,0.214417009342252
"204","35094",0.326567323280553,0.505296586644163,0.116080747962424,0.353579175704989,0.346561184126579,0.313570133619821,0.186329147921842,0.571488489141579,0.902706591133891,0.00161855948206097,0.0428918262746156,0.476854373161965,0.0522188574016678,0.162251449783754,0.16158539292914
"205","35095",0.264999880716654,0.600400792041415,0.112603478302359,0.325929090132422,0.351416773458636,0.304174510021039,0.197541800465065,0.558774032332092,0.905638040743846,0.00157845410151433,0.0377349183643269,0.477452291236174,0.0492743148477331,0.177367999531186,0.155490008399586
"206","35096",0.273986934775952,0.482392569153823,0.220679799938757,0.349110381758508,0.403696666090862,0.360964670705799,0.182783853961759,0.689370266405381,0.790484903934126,0.000609942055504727,0.169919690962692,0.4872191243858,0.0486336032388664,0.150910931174089,0.171508097165992
"207","35097",0.273628033430672,0.6024166750579,0.103614943107441,0.284386324247676,0.535843705687726,0.283937417584376,0.189065896860187,0.530685560323321,0.916170317499385,0.000787595372877184,0.0253015013536795,0.481481481481481,0.0412613053043266,0.160254216572965,0.162551943290149
"208","35098",0.212176516425378,0.524668826641512,0.237337489234303,0.305876567494468,0.371158101794935,0.289162296624983,0.208585451122765,0.46751718293946,0.902926021347074,0.00124217887375782,0.0301803459698197,0.466163262971226,0.0574457280690618,0.169344746912349,0.149621864741834
"209","35099",0.46560299329247,0.385599342935799,0.0963085768171932,0.314520114658496,0.486211327468617,0.310191174356763,0.124651430214173,0.125236593059937,0.929425001939939,0.00166834794754404,0.00275471405292155,0.454397458804844,0.0484824231976852,0.154374191959613,0.215015699070369
"210","35100",0.435177235373482,0.39806556745107,0.105780519002646,0.335820088658233,0.383284679424803,0.318249726104711,0.104677799541848,0.0881376256802878,0.92047431553887,0.000320483472209505,0.00192290083325703,0.445433094091043,0.0604498257464161,0.135810009700715,0.235646534689038
"211","35101",0.157267715964314,0.546547472256473,0.272847610067455,0.287206266318538,0.494854861004454,0.107122918023635,0.40443844793896,0.376844653414646,0.826589847671424,0.00065470734581642,0.0350050194229846,0.384738207704078,0.0511228853912351,0.0638927847904005,0.0723771925267951
"212","35102",0.510515207477481,0.385406851844872,0.0816341913843139,0.328217649110569,0.354144866875945,0.341426006284603,0.0882837049229388,0.0649853547137964,0.625190053460199,0.00971111874049733,0.00196184216979744,0.445918097754293,0.051296941540844,0.15819783197832,0.215156794425087
"213","35103",0.211025811521489,0.474198553265228,0.277922182594854,0.299854439592431,0.387069383794275,0.269039702718561,0.15579894386857,0.0805365329107476,0.672903942254303,0.00583009439200444,0.00366463076068851,0.436240684515595,0.0585041297032732,0.142245334964821,0.204901018223135
"214","35104",0.585619643610871,0.337578682718247,0.0516415554862271,0.239124668435013,0.570159151193634,0.183915983311754,0.315263990792692,0.534907081868408,0.879058151980021,0.000535140920442383,0.0390206921155904,0.487574441409573,0.0427168445426237,0.160842448921655,0.170290722948216
